pair_id,ground_truth,quantum,classical_cosine,classical_euclidean,classical_weighted
3083,0.5709442607128467,0.5709442607128467,0.7556085366860587,0.7981785181098812,0.7981785181098812
3084,0.640185367335262,0.640185367335262,0.8001158461968254,0.8174786981367314,0.8174786981367314
3085,0.5534395893566287,0.5534395893566287,0.7439352050794671,0.793414749267793,0.793414749267793
3086,0.4996808336194804,0.4996808336194804,0.7068810604475696,0.7789724981092359,0.7789724981092359
3087,0.5348677510598979,0.5348677510598979,0.7313465328145735,0.7883975948524267,0.7883975948524267
3088,0.5467993604109554,0.5467993604109554,0.7394588294225417,0.7916168710533975,0.7916168710533975
3089,0.5324938640384121,0.5324938640384121,0.7297217716626059,0.7877586953734836,0.7877586953734836
3090,0.6286544085143259,0.6286544085143259,0.7928772972625246,0.8142032011679268,0.8142032011679268
3091,0.4890306285968164,0.4890306285968164,0.6993072490664003,0.7761351780896933,0.7761351780896933
3092,0.5703486603087947,0.5703486603087947,0.7552143141577725,0.7980158067891502,0.7980158067891502
3093,0.6032077849228646,0.6032077849228646,0.7766645253408093,0.8070684600438147,0.8070684600438147
3094,0.3298663265165677,0.3298663265165677,0.5743399050358314,0.733648072729528,0.733648072729528
3095,0.6970055530062241,0.6970055530062241,0.8348685842731325,0.834102734738801,0.834102734738801
3096,0.20948317177701054,0.20948317177701054,0.45769331629051624,0.6993599373255222,0.6993599373255222
